Год отчета,ID Студента,ФИО студента,Факультет,Курс,Статус,Год зачисления,Предмет,Оценка,ФИО преподавателя
2029,88839e9a,Меркушев Всеслав Венедиктович,Юридический факультет,4,Обучается,2026,Теория государства и права,3,Евфросиния Оскаровна Игнатова
2029,88839e9a,Меркушев Всеслав Венедиктович,Юридический факультет,4,Обучается,2026,Криминалистика,5,Октябрина Валериевна Дмитриева
2029,88839e9a,Меркушев Всеслав Венедиктович,Юридический факультет,4,Обучается,2026,Гражданское право,4,Дмитриева Жанна Оскаровна
2029,0a4c909c,Юлия Валериевна Александрова,Медицинский факультет,4,Обучается,2026,Хирургия,4,Аполлон Геннадиевич Лапин
2029,0a4c909c,Юлия Валериевна Александрова,Медицинский факультет,4,Обучается,2026,Анатомия,4,Вацлав Давыдович Савин
2029,541248ad,Нинель Руслановна Бобылева,Медицинский факультет,4,В академе,2026,-,-,-
2029,b1b6c468,Симон Иосифович Блинов,Юридический факультет,4,Обучается,2026,Гражданское право,2,Светлана Аркадьевна Степанова
2029,b1b6c468,Симон Иосифович Блинов,Юридический факультет,4,Обучается,2026,Криминалистика,4,Кудряшова Анна Валентиновна
2029,101f9875,Ерофей Владиславович Доронин,Медицинский факультет,4,Обучается,2026,Фармакология,3,Афанасьева Дарья Рубеновна
2029,101f9875,Ерофей Владиславович Доронин,Медицинский факультет,4,Обучается,2026,Анатомия,5,Соколова Агата Леонидовна
2029,101f9875,Ерофей Владиславович Доронин,Медицинский факультет,4,Обучается,2026,Латинский язык,5,Аполлон Геннадиевич Лапин
2029,101f9875,Ерофей Владиславович Доронин,Медицинский факультет,4,Обучается,2026,Биохимия,4,Акулина Мироновна Гурьева
2029,58eadcf3,Никифорова Эмилия Артемовна,Медицинский факультет,4,Отчислен,2026,-,-,-
2029,07c034d1,Хохлова Василиса Макаровна,Медицинский факультет,4,Обучается,2026,Анатомия,5,Белозерова Василиса Геннадиевна
2029,07c034d1,Хохлова Василиса Макаровна,Медицинский факультет,4,Обучается,2026,Хирургия,5,Соколова Агата Леонидовна
2029,07c034d1,Хохлова Василиса Макаровна,Медицинский факультет,4,Обучается,2026,Латинский язык,4,София Павловна Сорокина
2029,07c034d1,Хохлова Василиса Макаровна,Медицинский факультет,4,Обучается,2026,Биохимия,3,Зуева Анастасия Ефимовна
2029,4cd0ee1b,Жданова Евдокия Александровна,Юридический факультет,4,Обучается,2026,Криминалистика,4,Агата Викторовна Гусева
2029,4cd0ee1b,Жданова Евдокия Александровна,Юридический факультет,4,Обучается,2026,Гражданское право,5,Фомичев Сильвестр Иосипович
2029,4cd0ee1b,Жданова Евдокия Александровна,Юридический факультет,4,Обучается,2026,Уголовное право,5,Зуева Анастасия Ефимовна
2029,4cd0ee1b,Жданова Евдокия Александровна,Юридический факультет,4,Обучается,2026,Теория государства и права,3,Жуков Пимен Анисимович
2029,fe1a19da,Ольга Ивановна Воронцова,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,4,Емельян Григорьевич Костин
2029,fe1a19da,Ольга Ивановна Воронцова,Факультет информационных технологий,4,Обучается,2026,Базы данных,5,Виноградова Кира Михайловна
2029,bb75dff5,Элеонора Болеславовна Киселева,Юридический факультет,3,Обучается,2026,Гражданское право,5,Агата Викторовна Гусева
2029,bb75dff5,Элеонора Болеславовна Киселева,Юридический факультет,3,Обучается,2026,Криминалистика,3,Поляков Модест Эдгарович
2029,c45c8873,Мухин Софрон Валерьевич,Юридический факультет,4,Обучается,2026,Теория государства и права,2,Жуков Пимен Анисимович
2029,c45c8873,Мухин Софрон Валерьевич,Юридический факультет,4,Обучается,2026,Уголовное право,2,Титова Татьяна Филипповна
2029,c45c8873,Мухин Софрон Валерьевич,Юридический факультет,4,Обучается,2026,Гражданское право,3,Октябрина Валериевна Дмитриева
2029,008e4052,Татьяна Тимуровна Комарова,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,5,Ангелина Захаровна Новикова
2029,008e4052,Татьяна Тимуровна Комарова,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,Михеев Светозар Устинович
2029,27ad4969,Фокин Юрий Феликсович,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,3,Жанна Матвеевна Авдеева
2029,27ad4969,Фокин Юрий Феликсович,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,Евфросиния Оскаровна Игнатова
2029,27ad4969,Фокин Юрий Феликсович,Факультет информационных технологий,4,Обучается,2026,Базы данных,4,Рожков Януарий Игоревич
2029,6b89bde0,Уварова Варвара Кирилловна,Экономический факультет,4,Обучается,2026,Микроэкономика,5,Поляков Модест Эдгарович
2029,6b89bde0,Уварова Варвара Кирилловна,Экономический факультет,4,Обучается,2026,Финансы,4,Ангелина Захаровна Новикова
2029,6b89bde0,Уварова Варвара Кирилловна,Экономический факультет,4,Обучается,2026,Налоги,3,Рожков Януарий Игоревич
2029,6b89bde0,Уварова Варвара Кирилловна,Экономический факультет,4,Обучается,2026,Макроэкономика,4,Агата Викторовна Гусева
2029,71b0810d,Капустина Олимпиада Владиславовна,Юридический факультет,4,Обучается,2026,Уголовное право,5,Соколова Агата Леонидовна
2029,71b0810d,Капустина Олимпиада Владиславовна,Юридический факультет,4,Обучается,2026,Гражданское право,5,Олег Захарьевич Григорьев
2029,71b0810d,Капустина Олимпиада Владиславовна,Юридический факультет,4,Обучается,2026,Криминалистика,4,Виноградова Кира Михайловна
2029,71b0810d,Капустина Олимпиада Владиславовна,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Всеслав Терентьевич Пахомов
2029,1b7001d9,Одинцова Наина Кузьминична,Медицинский факультет,4,Отчислен,2026,-,-,-
2029,7d6c11a3,Коновалова Феврония Леонидовна,Экономический факультет,4,Обучается,2026,Бухгалтерский учет,3,Мартынова Прасковья Альбертовна
2029,7d6c11a3,Коновалова Феврония Леонидовна,Экономический факультет,4,Обучается,2026,Финансы,4,Афанасьева Дарья Рубеновна
2029,7d6c11a3,Коновалова Феврония Леонидовна,Экономический факультет,4,Обучается,2026,Макроэкономика,5,Белозерова Василиса Геннадиевна
2029,7d6c11a3,Коновалова Феврония Леонидовна,Экономический факультет,4,Обучается,2026,Микроэкономика,5,Михеев Светозар Устинович
2029,d3072e90,Кира Петровна Рогова,Юридический факультет,4,Обучается,2026,Гражданское право,4,София Святославовна Горшкова
2029,d3072e90,Кира Петровна Рогова,Юридический факультет,4,Обучается,2026,Уголовное право,4,Емельян Григорьевич Костин
2029,d3072e90,Кира Петровна Рогова,Юридический факультет,4,Обучается,2026,Криминалистика,5,София Святославовна Горшкова
2029,d3072e90,Кира Петровна Рогова,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Рябова Глафира Николаевна
2029,67faaef3,Алексеева Ираида Эльдаровна,Медицинский факультет,4,Обучается,2026,Анатомия,5,Кир Васильевич Кулагин
2029,67faaef3,Алексеева Ираида Эльдаровна,Медицинский факультет,4,Обучается,2026,Фармакология,4,Любомир Игнатьевич Беспалов
2029,ed337394,Якуб Витальевич Васильев,Юридический факультет,4,Обучается,2026,Гражданское право,4,Вацлав Давыдович Савин
2029,ed337394,Якуб Витальевич Васильев,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Афанасьева Дарья Рубеновна
2029,ed337394,Якуб Витальевич Васильев,Юридический факультет,4,Обучается,2026,Криминалистика,4,Титова Татьяна Филипповна
2029,ed337394,Якуб Витальевич Васильев,Юридический факультет,4,Обучается,2026,Уголовное право,4,София Павловна Сорокина
2029,44739275,Елена Вениаминовна Громова,Юридический факультет,4,Обучается,2026,Криминалистика,2,Кир Васильевич Кулагин
2029,44739275,Елена Вениаминовна Громова,Юридический факультет,4,Обучается,2026,Уголовное право,4,Октябрина Валериевна Дмитриева
2029,e6d1ce09,Носов Добромысл Ерофеевич,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,5,Ангелина Захаровна Новикова
2029,e6d1ce09,Носов Добромысл Ерофеевич,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Олег Захарьевич Григорьев
2029,e6d1ce09,Носов Добромысл Ерофеевич,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,3,София Святославовна Горшкова
2029,e6d1ce09,Носов Добромысл Ерофеевич,Факультет информационных технологий,4,Обучается,2026,Базы данных,4,Марфа Афанасьевна Захарова
2029,e6d1ce09,Носов Добромысл Ерофеевич,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,Фомичев Сильвестр Иосипович
2029,61e9f840,Петухов Фома Давыдович,Медицинский факультет,4,Обучается,2026,Хирургия,5,София Павловна Сорокина
2029,61e9f840,Петухов Фома Давыдович,Медицинский факультет,4,Обучается,2026,Фармакология,5,Максим Демидович Давыдов
2029,b3f571ec,Мина Аксёнович Абрамов,Экономический факультет,4,Обучается,2026,Микроэкономика,3,Емельян Григорьевич Костин
2029,b3f571ec,Мина Аксёнович Абрамов,Экономический факультет,4,Обучается,2026,Финансы,5,Всеслав Терентьевич Пахомов
2029,d60f949c,Красильников Тимур Елисеевич,Факультет информационных технологий,4,В академе,2026,-,-,-
2029,575822e1,Белякова Олимпиада Олеговна,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,5,Светлана Аркадьевна Степанова
2029,575822e1,Белякова Олимпиада Олеговна,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,Соколова Агата Леонидовна
2029,575822e1,Белякова Олимпиада Олеговна,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Ия Николаевна Белозерова
2029,575822e1,Белякова Олимпиада Олеговна,Факультет информационных технологий,4,Обучается,2026,Базы данных,3,Татьяна Богдановна Якушева
2029,4c57fe61,Титова Василиса Руслановна,Юридический факультет,4,Обучается,2026,Теория государства и права,3,Колесникова Александра Феликсовна
2029,4c57fe61,Титова Василиса Руслановна,Юридический факультет,4,Обучается,2026,Гражданское право,4,Фомичев Сильвестр Иосипович
2029,4c57fe61,Титова Василиса Руслановна,Юридический факультет,4,Обучается,2026,Уголовное право,2,София Святославовна Горшкова
2029,4279b39b,тов. Лазарев Аверкий Антипович,Экономический факультет,4,В академе,2026,-,-,-
2029,9913a68b,Михей Бенедиктович Колобов,Экономический факультет,4,Обучается,2026,Макроэкономика,5,Титова Татьяна Филипповна
2029,9913a68b,Михей Бенедиктович Колобов,Экономический факультет,4,Обучается,2026,Финансы,4,Ангелина Харитоновна Боброва
2029,b368f6d7,Ия Андреевна Носкова,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,4,Олег Захарьевич Григорьев
2029,b368f6d7,Ия Андреевна Носкова,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,3,Максим Демидович Давыдов
2029,b368f6d7,Ия Андреевна Носкова,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,2,Жуков Пимен Анисимович
2029,b368f6d7,Ия Андреевна Носкова,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Муравьева Ия Геннадьевна
2029,04801516,Лора Оскаровна Блохина,Медицинский факультет,4,Обучается,2026,Анатомия,4,Агата Викторовна Гусева
2029,04801516,Лора Оскаровна Блохина,Медицинский факультет,4,Обучается,2026,Фармакология,2,Сидоров Корнил Глебович
2029,04801516,Лора Оскаровна Блохина,Медицинский факультет,4,Обучается,2026,Биохимия,4,Вацлав Давыдович Савин
2029,04801516,Лора Оскаровна Блохина,Медицинский факультет,4,Обучается,2026,Латинский язык,5,Карпова Оксана Мироновна
2029,04801516,Лора Оскаровна Блохина,Медицинский факультет,4,Обучается,2026,Хирургия,5,Соколова Агата Леонидовна
2029,708e4669,Молчанова Эмилия Оскаровна,Факультет информационных технологий,4,Отчислен,2026,-,-,-
2029,eb5eb0ab,Соколов Корнил Гаврилович,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Фомичев Сильвестр Иосипович
2029,eb5eb0ab,Соколов Корнил Гаврилович,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,3,Октябрина Валериевна Дмитриева
2029,eb5eb0ab,Соколов Корнил Гаврилович,Факультет информационных технологий,4,Обучается,2026,Базы данных,3,Рябова Глафира Николаевна
2029,eb5eb0ab,Соколов Корнил Гаврилович,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,София Павловна Сорокина
2029,eb5eb0ab,Соколов Корнил Гаврилович,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,2,Татьяна Богдановна Якушева
2029,78e0bfd0,Колобов Станимир Всеволодович,Медицинский факультет,4,Обучается,2026,Биохимия,4,Акулина Мироновна Гурьева
2029,78e0bfd0,Колобов Станимир Всеволодович,Медицинский факультет,4,Обучается,2026,Фармакология,3,Аполлон Геннадиевич Лапин
2029,78e0bfd0,Колобов Станимир Всеволодович,Медицинский факультет,4,Обучается,2026,Анатомия,4,Белозерова Василиса Геннадиевна
2029,78e0bfd0,Колобов Станимир Всеволодович,Медицинский факультет,4,Обучается,2026,Латинский язык,4,Всеслав Терентьевич Пахомов
2029,2b19e6cb,Борисов Евграф Авдеевич,Юридический факультет,4,Обучается,2026,Криминалистика,4,Кудряшова Анна Валентиновна
2029,2b19e6cb,Борисов Евграф Авдеевич,Юридический факультет,4,Обучается,2026,Уголовное право,4,Рябова Глафира Николаевна
2029,2b19e6cb,Борисов Евграф Авдеевич,Юридический факультет,4,Обучается,2026,Гражданское право,5,Кир Васильевич Кулагин
2029,2b19e6cb,Борисов Евграф Авдеевич,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Титова Татьяна Филипповна
2029,0bf2def1,Модест Эдгарович Корнилов,Экономический факультет,3,Обучается,2026,Финансы,5,Мартынова Прасковья Альбертовна
2029,0bf2def1,Модест Эдгарович Корнилов,Экономический факультет,3,Обучается,2026,Налоги,5,Дмитриева Жанна Оскаровна
2029,0bf2def1,Модест Эдгарович Корнилов,Экономический факультет,3,Обучается,2026,Макроэкономика,4,Любомир Игнатьевич Беспалов
2029,0bf2def1,Модест Эдгарович Корнилов,Экономический факультет,3,Обучается,2026,Микроэкономика,4,Аполлон Геннадиевич Лапин
2029,eb7a0ada,Фомин Федосий Адрианович,Факультет информационных технологий,4,Обучается,2026,Базы данных,3,Ефимова Регина Руслановна
2029,eb7a0ada,Фомин Федосий Адрианович,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,5,Ангелина Захаровна Новикова
2029,eb7a0ada,Фомин Федосий Адрианович,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,4,Аполлон Геннадиевич Лапин
2029,eb7a0ada,Фомин Федосий Адрианович,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,5,Олег Захарьевич Григорьев
2029,eb7a0ada,Фомин Федосий Адрианович,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,5,Ангелина Захаровна Новикова
2029,81ff8f15,Лариса Борисовна Гаврилова,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Колесникова Александра Феликсовна
2029,81ff8f15,Лариса Борисовна Гаврилова,Юридический факультет,4,Обучается,2026,Криминалистика,5,Колесникова Александра Феликсовна
2029,776db6b6,Родионов Светозар Устинович,Юридический факультет,4,Обучается,2026,Гражданское право,4,Дмитриева Жанна Оскаровна
2029,776db6b6,Родионов Светозар Устинович,Юридический факультет,4,Обучается,2026,Криминалистика,3,Кир Васильевич Кулагин
2029,776db6b6,Родионов Светозар Устинович,Юридический факультет,4,Обучается,2026,Уголовное право,5,София Святославовна Горшкова
2029,a51f3904,Арефий Демьянович Рожков,Юридический факультет,4,В академе,2026,-,-,-
2029,55a15fee,Давыдова Татьяна Вадимовна,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Алина Геннадьевна Шилова
2029,55a15fee,Давыдова Татьяна Вадимовна,Юридический факультет,4,Обучается,2026,Гражданское право,3,Ангелина Захаровна Новикова
2029,55a15fee,Давыдова Татьяна Вадимовна,Юридический факультет,4,Обучается,2026,Уголовное право,3,Зуева Анастасия Ефимовна
2029,55a15fee,Давыдова Татьяна Вадимовна,Юридический факультет,4,Обучается,2026,Криминалистика,5,Ия Николаевна Белозерова
2029,97b22b29,Калинин Климент Елизарович,Экономический факультет,4,Обучается,2026,Микроэкономика,3,Кир Васильевич Кулагин
2029,97b22b29,Калинин Климент Елизарович,Экономический факультет,4,Обучается,2026,Налоги,2,Ангелина Захаровна Новикова
2029,2be3c3d8,Кузьма Августович Ершов,Экономический факультет,4,Обучается,2026,Финансы,4,Октябрина Валериевна Дмитриева
2029,2be3c3d8,Кузьма Августович Ершов,Экономический факультет,4,Обучается,2026,Бухгалтерский учет,4,Кир Васильевич Кулагин
2029,9389f61c,Ратибор Авдеевич Ефремов,Медицинский факультет,4,Обучается,2026,Хирургия,5,Муравьева Ия Геннадьевна
2029,9389f61c,Ратибор Авдеевич Ефремов,Медицинский факультет,4,Обучается,2026,Латинский язык,4,Октябрина Валериевна Дмитриева
2029,4b8c6392,Мокей Глебович Костин,Факультет информационных технологий,4,Обучается,2026,Базы данных,3,Рябова Глафира Николаевна
2029,4b8c6392,Мокей Глебович Костин,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,5,Жуков Пимен Анисимович
2029,0a8fccb8,Панфилов Константин Герасимович,Экономический факультет,4,Обучается,2026,Налоги,5,Ефимова Регина Руслановна
2029,0a8fccb8,Панфилов Константин Герасимович,Экономический факультет,4,Обучается,2026,Финансы,2,Кузнецова Елена Ильинична
2029,0a8fccb8,Панфилов Константин Герасимович,Экономический факультет,4,Обучается,2026,Микроэкономика,3,Всеслав Терентьевич Пахомов
2029,ec24a0a4,Фаина Степановна Селезнева,Юридический факультет,4,Обучается,2026,Теория государства и права,5,Агата Викторовна Гусева
2029,ec24a0a4,Фаина Степановна Селезнева,Юридический факультет,4,Обучается,2026,Уголовное право,3,Максим Демидович Давыдов
2029,ec24a0a4,Фаина Степановна Селезнева,Юридический факультет,4,Обучается,2026,Криминалистика,2,Карпова Оксана Мироновна
2029,af2452cf,Воронцова Регина Дмитриевна,Экономический факультет,4,Обучается,2026,Финансы,4,Марфа Афанасьевна Захарова
2029,af2452cf,Воронцова Регина Дмитриевна,Экономический факультет,4,Обучается,2026,Микроэкономика,2,Карпова Оксана Мироновна
2029,af2452cf,Воронцова Регина Дмитриевна,Экономический факультет,4,Обучается,2026,Налоги,3,София Павловна Сорокина
2029,af2452cf,Воронцова Регина Дмитриевна,Экономический факультет,4,Обучается,2026,Макроэкономика,4,Антонова Варвара Алексеевна
2029,af2452cf,Воронцова Регина Дмитриевна,Экономический факультет,4,Обучается,2026,Бухгалтерский учет,2,София Святославовна Горшкова
2029,5bb9b66b,Киселева Иванна Романовна,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Вацлав Давыдович Савин
2029,5bb9b66b,Киселева Иванна Романовна,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,4,Марфа Афанасьевна Захарова
2029,5bb9b66b,Киселева Иванна Романовна,Факультет информационных технологий,4,Обучается,2026,Базы данных,5,Афанасьева Дарья Рубеновна
2029,5bb9b66b,Киселева Иванна Романовна,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,3,Акулина Мироновна Гурьева
2029,3eea8664,Оксана Робертовна Крюкова,Экономический факультет,4,Обучается,2026,Микроэкономика,2,Рожков Януарий Игоревич
2029,3eea8664,Оксана Робертовна Крюкова,Экономический факультет,4,Обучается,2026,Налоги,5,Зуева Анастасия Ефимовна
2029,b6465a44,Прокл Теймуразович Романов,Юридический факультет,4,Обучается,2026,Криминалистика,4,Поляков Модест Эдгарович
2029,b6465a44,Прокл Теймуразович Романов,Юридический факультет,4,Обучается,2026,Гражданское право,5,Акулина Мироновна Гурьева
2029,b6465a44,Прокл Теймуразович Романов,Юридический факультет,4,Обучается,2026,Уголовное право,3,Алина Геннадьевна Шилова
2029,b6465a44,Прокл Теймуразович Романов,Юридический факультет,4,Обучается,2026,Теория государства и права,2,Светлана Аркадьевна Степанова
2029,f126e838,Дарья Егоровна Емельянова,Экономический факультет,2,В академе,2026,-,-,-
2029,a9a23ea5,Антонина Яковлевна Чернова,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,5,Жуков Пимен Анисимович
2029,a9a23ea5,Антонина Яковлевна Чернова,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,5,Колесникова Александра Феликсовна
2029,a9a23ea5,Антонина Яковлевна Чернова,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,4,Ангелина Харитоновна Боброва
2029,a9a23ea5,Антонина Яковлевна Чернова,Факультет информационных технологий,4,Обучается,2026,Базы данных,3,Евфросиния Оскаровна Игнатова
2029,a9a23ea5,Антонина Яковлевна Чернова,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,5,Антонова Варвара Алексеевна
2029,86b0e077,Эмилия Ильинична Егорова,Экономический факультет,4,Обучается,2026,Налоги,3,Афанасьева Дарья Рубеновна
2029,86b0e077,Эмилия Ильинична Егорова,Экономический факультет,4,Обучается,2026,Бухгалтерский учет,4,Мартынова Прасковья Альбертовна
2029,86b0e077,Эмилия Ильинична Егорова,Экономический факультет,4,Обучается,2026,Финансы,4,Агата Викторовна Гусева
2029,86b0e077,Эмилия Ильинична Егорова,Экономический факультет,4,Обучается,2026,Микроэкономика,5,Ангелина Харитоновна Боброва
2029,3fb74ac3,Митофан Елизарович Беляков,Юридический факультет,3,В академе,2026,-,-,-
2029,662ce4fa,Модест Зиновьевич Петухов,Юридический факультет,4,Обучается,2026,Криминалистика,5,Виноградова Кира Михайловна
2029,662ce4fa,Модест Зиновьевич Петухов,Юридический факультет,4,Обучается,2026,Теория государства и права,5,Евфросиния Оскаровна Игнатова
2029,662ce4fa,Модест Зиновьевич Петухов,Юридический факультет,4,Обучается,2026,Уголовное право,5,Колесникова Александра Феликсовна
2029,662ce4fa,Модест Зиновьевич Петухов,Юридический факультет,4,Обучается,2026,Гражданское право,5,Жуков Пимен Анисимович
2029,557cfc3d,Игнатьева Кира Андреевна,Факультет информационных технологий,3,В академе,2026,-,-,-
2029,c94de28e,Лазарева Зоя Анатольевна,Медицинский факультет,4,Обучается,2026,Хирургия,4,Олег Захарьевич Григорьев
2029,c94de28e,Лазарева Зоя Анатольевна,Медицинский факультет,4,Обучается,2026,Анатомия,5,Карпова Оксана Мироновна
2029,c94de28e,Лазарева Зоя Анатольевна,Медицинский факультет,4,Обучается,2026,Фармакология,4,Любомир Игнатьевич Беспалов
2029,660050fa,Вера Станиславовна Ларионова,Экономический факультет,4,Обучается,2026,Бухгалтерский учет,5,Аполлон Геннадиевич Лапин
2029,660050fa,Вера Станиславовна Ларионова,Экономический факультет,4,Обучается,2026,Налоги,2,Ангелина Захаровна Новикова
2029,660050fa,Вера Станиславовна Ларионова,Экономический факультет,4,Обучается,2026,Микроэкономика,4,Олег Захарьевич Григорьев
2029,660050fa,Вера Станиславовна Ларионова,Экономический факультет,4,Обучается,2026,Финансы,4,Ангелина Захаровна Новикова
2029,4c20047f,Еремей Гордеевич Стрелков,Экономический факультет,4,Обучается,2026,Макроэкономика,2,Светлана Аркадьевна Степанова
2029,4c20047f,Еремей Гордеевич Стрелков,Экономический факультет,4,Обучается,2026,Финансы,5,Карпова Оксана Мироновна
2029,4c20047f,Еремей Гордеевич Стрелков,Экономический факультет,4,Обучается,2026,Налоги,5,Фомичев Сильвестр Иосипович
2029,4c20047f,Еремей Гордеевич Стрелков,Экономический факультет,4,Обучается,2026,Микроэкономика,5,Антонова Варвара Алексеевна
2029,411b5e89,Симон Елизарович Гуляев,Факультет информационных технологий,4,Обучается,2026,Базы данных,5,Максим Демидович Давыдов
2029,411b5e89,Симон Елизарович Гуляев,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,3,Агата Викторовна Гусева
2029,411b5e89,Симон Елизарович Гуляев,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,4,Панкратий Валерьевич Кудряшов
2029,411b5e89,Симон Елизарович Гуляев,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,4,Рожков Януарий Игоревич
2029,411b5e89,Симон Елизарович Гуляев,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,5,Карпова Оксана Мироновна
2029,8f8a4e9f,Зайцев Всемил Устинович,Медицинский факультет,3,В академе,2026,-,-,-
2029,992785c6,Карпов Ерофей Артёмович,Юридический факультет,4,Обучается,2026,Криминалистика,5,Татьяна Богдановна Якушева
2029,992785c6,Карпов Ерофей Артёмович,Юридический факультет,4,Обучается,2026,Теория государства и права,5,София Святославовна Горшкова
2029,992785c6,Карпов Ерофей Артёмович,Юридический факультет,4,Обучается,2026,Уголовное право,3,Октябрина Валериевна Дмитриева
2029,5482ed98,Панфилов Феофан Августович,Юридический факультет,4,Отчислен,2026,-,-,-
2029,07961acd,Меркушев Лонгин Феодосьевич,Юридический факультет,4,Отчислен,2026,-,-,-
2029,341734ba,Савелий Феодосьевич Пономарев,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,2,Любомир Игнатьевич Беспалов
2029,341734ba,Савелий Феодосьевич Пономарев,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,5,Ия Николаевна Белозерова
2029,341734ba,Савелий Феодосьевич Пономарев,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,2,Виноградова Кира Михайловна
2029,341734ba,Савелий Феодосьевич Пономарев,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,5,Антонова Варвара Алексеевна
2029,341734ba,Савелий Феодосьевич Пономарев,Факультет информационных технологий,4,Обучается,2026,Базы данных,4,Агата Викторовна Гусева
2029,2abda4b9,Никонов Федот Фокич,Факультет информационных технологий,4,Обучается,2026,Базы данных,5,Олег Захарьевич Григорьев
2029,2abda4b9,Никонов Федот Фокич,Факультет информационных технологий,4,Обучается,2026,Архитектура ЭВМ,4,София Святославовна Горшкова
2029,2abda4b9,Никонов Федот Фокич,Факультет информационных технологий,4,Обучается,2026,Алгоритмы и структуры данных,5,Акулина Мироновна Гурьева
2029,2abda4b9,Никонов Федот Фокич,Факультет информационных технологий,4,Обучается,2026,Разработка на Go,5,Колесникова Александра Феликсовна
2029,2abda4b9,Никонов Федот Фокич,Факультет информационных технологий,4,Обучается,2026,Машинное обучение,5,Виноградова Кира Михайловна
2029,eba310d1,Трифон Ильясович Макаров,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Мартынова Прасковья Альбертовна
2029,eba310d1,Трифон Ильясович Макаров,Юридический факультет,4,Обучается,2026,Гражданское право,5,Любомир Игнатьевич Беспалов
2029,eba310d1,Трифон Ильясович Макаров,Юридический факультет,4,Обучается,2026,Уголовное право,5,Дмитриева Жанна Оскаровна
2029,eba310d1,Трифон Ильясович Макаров,Юридический факультет,4,Обучается,2026,Криминалистика,5,Поляков Модест Эдгарович
2029,3a22b0f0,Суворова Ульяна Степановна,Юридический факультет,4,Обучается,2026,Теория государства и права,3,Кузнецова Елена Ильинична
2029,3a22b0f0,Суворова Ульяна Степановна,Юридический факультет,4,Обучается,2026,Криминалистика,3,Акулина Мироновна Гурьева
2029,0147637a,Анжела Мироновна Михайлова,Юридический факультет,4,Обучается,2026,Гражданское право,3,Светлана Аркадьевна Степанова
2029,0147637a,Анжела Мироновна Михайлова,Юридический факультет,4,Обучается,2026,Уголовное право,3,Жуков Пимен Анисимович
2029,0147637a,Анжела Мироновна Михайлова,Юридический факультет,4,Обучается,2026,Теория государства и права,4,Ефимова Регина Руслановна
2029,0147637a,Анжела Мироновна Михайлова,Юридический факультет,4,Обучается,2026,Криминалистика,4,Виноградова Кира Михайловна
